x,y,z
1.0377083,-21.70418,-4.720842
1.0377083,-21.70418,-4.720842
-0.83308977,-25.53347,-3.215434
-0.83308977,-25.53347,-3.215434
-3.8292897,-32.09588,-0.40923706
-3.8292897,-32.09588,-0.40923706
-8.082433,-41.58141,10.187079
-8.082433,-41.58141,10.187079
-4.4431453,-46.959953,38.30751
-4.4431453,-46.959953,38.30751
-4.4431453,-46.959953,38.30751
13.826367,-25.095001,69.49722
13.826367,-25.095001,69.49722
38.68752,4.8523827,59.105526
38.68752,4.8523827,59.105526
48.56767,23.969599,39.155216
48.56767,23.969599,39.155216
50.86232,34.18591,25.53347
50.86232,34.18591,25.53347
50.86232,34.18591,25.53347
49.093834,49.3423,21.251097
49.093834,49.3423,21.251097
51.841568,54.1216,15.171003
51.841568,54.1216,15.171003
55.627014,59.997074,5.5685472
55.627014,59.997074,5.5685472
59.938614,62.627888,-4.8669977
59.938614,62.627888,-4.8669977
62.057877,62.81789,-18.123356
62.057877,62.81789,-18.123356
62.057877,62.81789,-18.123356
60.464775,64.33791,-28.924292
60.464775,64.33791,-28.924292
54.647762,66.99795,-37.854427
54.647762,66.99795,-37.854427
50.16077,63.022507,-45.059925
50.16077,63.022507,-45.059925
46.156094,60.464775,-49.66384
46.156094,60.464775,-49.66384
46.156094,60.464775,-49.66384
44.329144,60.274773,-52.30927
44.329144,60.274773,-52.30927
43.612976,60.114002,-57.307804
43.612976,60.114002,-57.307804
40.485237,62.964046,-59.865536
40.485237,62.964046,-59.865536
32.885124,67.01257,-61.88249
32.885124,67.01257,-61.88249
27.301958,70.18416,-62.554806
27.301958,70.18416,-62.554806
27.301958,70.18416,-62.554806
21.484945,73.0342,-63.899445
21.484945,73.0342,-63.899445
9.617071,79.71353,-65.81409
9.617071,79.71353,-65.81409
1.081555,81.99357,-68.89798
1.081555,81.99357,-68.89798
-9.690149,82.037415,-73.04882
-9.690149,82.037415,-73.04882
-9.690149,82.037415,-73.04882
-15.21485,81.20432,-76.4981
-15.21485,81.20432,-76.4981
-20.096462,79.991234,-80.60509
-20.096462,79.991234,-80.60509
-29.377375,73.34113,-89.28676
-29.377375,73.34113,-89.28676
-38.453667,65.171005,-96.19994
-38.453667,65.171005,-96.19994
-49.985386,55.510086,-97.29611
-49.985386,55.510086,-97.29611
-49.985386,55.510086,-97.29611
-56.971645,51.710026,-93.20374
-56.971645,51.710026,-93.20374
-59.733997,54.92546,-87.21134
-59.733997,54.92546,-87.21134
-62.58404,61.604794,-77.06811
-62.58404,61.604794,-77.06811
-62.803276,65.931015,-75.913475
-62.803276,65.931015,-75.913475
-62.803276,65.931015,-75.913475
-57.29319,70.3157,-81.01432
-57.29319,70.3157,-81.01432
-48.933064,65.55101,-98.553055
-48.933064,65.55101,-98.553055
-51.65156,57.658577,-102.47004
-51.65156,57.658577,-102.47004
-46.156094,74.14499,-91.11371
