x,y,z
40.324467,24.057293,-23.574978
40.324467,24.057293,-23.574978
21.119556,17.772581,-3.9315991
21.119556,17.772581,-3.9315991
-2.9669688,13.680211,5.422391
-2.9669688,13.680211,5.422391
-36.52441,16.983337,11.926337
-36.52441,16.983337,11.926337
-76.76118,14.14791,19.497223
-76.76118,14.14791,19.497223
-71.952644,-5.5977783,29.771996
-71.952644,-5.5977783,29.771996
-71.952644,-5.5977783,29.771996
-68.76644,-24.583454,25.182693
-68.76644,-24.583454,25.182693
-63.519436,-40.98217,-3.9169834
-63.519436,-40.98217,-3.9169834
-64.79099,-43.379128,-43.817596
-64.79099,-43.379128,-43.817596
-82.3005,-22.5665,-61.809414
-82.3005,-22.5665,-61.809414
-93.89067,1.9731072,-69.97954
-93.89067,1.9731072,-69.97954
-98.36305,19.146448,-74.34961
-98.36305,19.146448,-74.34961
-91.21602,27.111956,-74.59807
-91.21602,27.111956,-74.59807
-91.21602,27.111956,-74.59807
-86.948265,25.811165,-78.9389
-86.948265,25.811165,-78.9389
-82.91435,26.863491,-84.98977
-82.91435,26.863491,-84.98977
-76.54195,28.19351,-92.29757
-76.54195,28.19351,-92.29757
-66.06256,28.368898,-103.09851
-66.06256,28.368898,-103.09851
-53.171585,17.451038,-112.29173
-53.171585,17.451038,-112.29173
-39.38907,5.2616196,-115.41947
-39.38907,5.2616196,-115.41947
-39.38907,5.2616196,-115.41947
-34.171295,8.930138,-113.95791
-34.171295,8.930138,-113.95791
-41.4791,13.680211,-108.57936
-41.4791,13.680211,-108.57936
-39.68138,20.666471,-106.88396
-39.68138,20.666471,-106.88396
-42.239113,29.245836,-103.91698
-42.239113,29.245836,-103.91698
-53.010815,39.301376,-95.62993
-53.010815,39.301376,-95.62993
-70.549545,29.275066,-72.01111
-70.549545,29.275066,-72.01111
-70.549545,29.275066,-72.01111
-70.447235,1.9584917,-50.599243
-70.447235,1.9584917,-50.599243
-41.9468,-33.615902,-69.467995
-41.9468,-33.615902,-69.467995
-21.324175,-32.870502,-86.23209
-21.324175,-32.870502,-86.23209
-16.895645,-26.673487,-96.66764
