x,y,z
-45.849167,21.70418,-136.59749
-43.33528,7.5708857,-153.55159
-43.320667,3.2885122,-166.91025
-44.81146,2.616194,-179.2166
-44.153755,7.892429,-195.95148
-45.279156,21.748028,-211.15172
-48.348434,43.788364,-220.03801
-52.484657,74.33499,-214.30869
-58.7986,90.13447,-195.54224
-62.4525,93.01374,-185.07747
-63.183277,93.37913,-171.30956
-63.928677,90.89447,-159.1786
-64.35253,87.079796,-152.85004
-64.26483,80.69278,-144.05144
-63.28559,72.66881,-138.32213
-60.3917,65.22946,-132.72435
-51.92926,54.662376,-126.95118
-43.87606,49.89769,-126.10347
-40.51447,48.75767,-125.44577
-38.84829,48.421513,-125.46039
-37.240574,48.216896,-125.27039
-33.747444,50.57001,-126.7758
-32.19819,50.555397,-128.31042
-30.488161,51.4031,-128.69044
-31.964338,54.83777,-128.92429
-32.709732,53.49313,-129.50891
-33.075123,54.910843,-129.71353
-33.92283,54.56007,-128.86583
-33.92283,54.56007,-128.86583
-34.93131,55.30547,-129.392
-35.998245,57.497807,-129.34814
-37.240574,54.998543,-130.00584
-36.962875,54.53084,-130.07892
-37.708275,53.52236,-131.02893
-41.84449,55.656242,-131.75972
-46.50687,58.009357,-133.44052
-51.841568,61.44402,-134.78516
-54.63315,61.546333,-135.45747
-56.372406,61.926334,-137.02133
-56.357788,62.87635,-137.57674
-54.998543,65.05408,-137.76672
-51.95849,69.54107,-138.64368
-48.1292,72.464195,-138.42444
-44.63607,73.867294,-139.3306
-38.658287,76.527336,-141.84448
-32.85589,78.85121,-142.7945
-27.579657,81.21894,-148.0415
-23.092663,83.06051,-153.23004
-20.491085,84.03976,-158.4186
-17.655655,84.40514,-164.20638
-15.097925,82.680504,-164.74716
-16.31102,83.513596,-167.71411
-17.714119,85.26746,-174.87578
-20.023384,86.30517,-181.14586
-20.257235,85.41362,-185.55977
-20.286467,85.34054,-187.3575
-20.286467,85.34054,-187.3575
-19.526455,83.8936,-188.74597
-18.357204,82.3005,-190.30984
-19.117216,81.10202,-193.2622
-19.541069,78.88045,-198.7869
-21.368021,72.72727,-205.04239
-22.011106,71.04648,-206.89857
-23.487286,72.0988,-207.42474
-25.065771,69.83338,-210.27477
-24.378836,63.607132,-211.92635
-23.545746,60.216312,-212.9348
-23.750364,57.1178,-215.0687
-24.56884,52.8062,-216.20872
-26.615025,49.41538,-216.91026
-28.091202,46.331482,-217.42181
-27.915815,43.364513,-217.31949
-28.003508,41.391407,-217.5972
-26.541945,38.4829,-216.26718
-24.071909,33.79129,-214.25023
-19.497223,29.888922,-210.55247
-15.741012,26.921951,-206.62086
-10.494008,25.299622,-201.12541
-6.240865,23.662672,-193.05759
-3.6831334,21.031862,-184.5513
-3.1715875,19.000292,-178.1789
-3.9608305,18.327974,-170.65186
-1.7684888,21.70418,-163.73866
-0.99386144,27.915815,-155.43701
-0.99386144,27.915815,-155.43701
-0.24846536,36.495174,-150.32155
-1.9146448,43.39374,-146.65302
-3.9462144,47.529964,-143.13066
-7.08857,49.590763,-138.77522
-10.201695,52.382343,-135.50131
-15.21485,55.349316,-133.07513
-18.254896,58.301662,-131.4674
-22.785736,62.160187,-129.33353
-27.521193,64.981,-128.86583
-31.233559,66.95411,-128.3689
-34.083603,69.97954,-127.85735
-37.34288,72.52265,-128.39813
-41.230633,75.62116,-130.09354
-45.732243,79.36276,-131.94972
-52.280033,80.37124,-132.70973
-58.63783,83.44051,-135.99825
-62.437885,84.22975,-138.17598
-62.29173,83.455124,-137.40134
-61.06402,78.076584,-130.97047
-58.623207,72.01111,-125.97194
-52.77697,63.358665,-121.26571
-46.594563,40.41216,-118.737206
-32.417423,9.193218,-136.26134
-18.123356,0.39462143,-161.06401
-10.800936,3.3908215,-171.30956
-3.0254312,12.160187,-181.61357
-3.0254312,12.160187,-181.61357
2.3677287,22.551886,-185.53055
5.5977783,31.62818,-186.18825
6.2847123,37.869045,-185.209
6.6939487,45.49839,-184.39053
6.6793337,51.227715,-181.45279
5.948553,54.852383,-176.71733
5.4808536,57.190876,-173.95499
4.983923,57.73166,-170.7834
3.2446651,59.339375,-166.25255
-0.68693364,61.809414,-160.50862
-5.8170123,62.496346,-154.15083
-10.450161,61.780178,-149.91231
-13.402514,61.897106,-148.87459
-17.5095,60.245544,-146.38995
-19.234142,58.345516,-145.73225
-21.397253,53.916985,-145.4984
-21.499561,50.540775,-146.57994
-23.99883,51.344635,-146.75534
-23.954985,46.097633,-144.41684
-23.925753,41.961414,-145.39607
-23.5019,39.199062,-143.40836
-22.43496,38.278282,-142.3122
-20.184156,39.11137,-141.34756
-18.327974,41.230633,-141.25986
-19.365683,41.786026,-140.64601
-18.225666,41.77141,-141.24524
-17.64104,41.81526,-140.74832
